user_id,timestamp,rmssd_bbi,rmssd_count,rmssd_baseline,rmssd_ratio,hrv_class
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-02 09:00:00,,0,,,
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-02 12:00:00,,0,,,
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-02 15:00:00,,0,,,
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-02 18:00:00,,0,,,
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-02 21:00:00,,0,,,
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-03 09:00:00,,0,,,
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-03 12:00:00,,0,,,
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-03 15:00:00,,0,,,
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-03 18:00:00,,0,,,
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-03 21:00:00,,0,,,
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-04 09:00:00,,0,,,
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-04 12:00:00,,0,,,
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-04 15:00:00,,0,,,
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-04 18:00:00,,0,,,
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-04 21:00:00,,0,,,
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-05 09:00:00,,0,,,
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-05 12:00:00,,0,,,
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-05 15:00:00,,0,,,
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-05 18:00:00,,0,,,
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-05 21:00:00,,0,,,
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-06 09:00:00,,0,,,
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-06 12:00:00,,0,,,
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-06 15:00:00,,0,,,
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-06 18:00:00,,0,,,
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-06 21:00:00,,0,,,
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-07 09:00:00,,0,,,
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-07 12:00:00,,0,,,
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-07 15:00:00,,0,,,
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-07 18:00:00,,0,,,
0d14fbb9-881d-42c1-be29-2f579fde5289,2026-06-07 21:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-01 09:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-01 12:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-01 15:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-01 18:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-01 21:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-02 09:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-02 12:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-02 15:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-02 18:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-02 21:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-03 09:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-03 12:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-03 15:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-03 18:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-03 21:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-04 09:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-04 12:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-04 15:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-04 18:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-04 21:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-05 09:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-05 12:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-05 15:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-05 18:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-05 21:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-06 09:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-06 12:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-06 15:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-06 18:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-06 21:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-07 09:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-07 12:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-07 15:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-07 18:00:00,,0,,,
0df8622a-372d-4611-bf45-d84405e39e99,2026-06-07 21:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-01 09:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-01 12:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-01 15:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-01 18:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-01 21:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-02 09:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-02 12:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-02 15:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-02 18:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-02 21:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-03 09:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-03 12:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-03 15:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-03 18:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-03 21:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-04 09:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-04 12:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-04 15:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-04 18:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-04 21:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-05 09:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-05 12:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-05 15:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-05 18:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-05 21:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-06 09:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-06 12:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-06 15:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-06 18:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-06 21:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-07 09:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-07 12:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-07 15:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-07 18:00:00,,0,,,
0f46228d-4bcc-4744-8785-b75002721f00,2026-06-07 21:00:00,,0,,,
108c2cb3-2cdd-4c18-86d0-e1a8d17b1ebd,2026-06-01 09:00:00,,0,,,
108c2cb3-2cdd-4c18-86d0-e1a8d17b1ebd,2026-06-01 12:00:00,,0,,,
108c2cb3-2cdd-4c18-86d0-e1a8d17b1ebd,2026-06-01 15:00:00,,0,,,
108c2cb3-2cdd-4c18-86d0-e1a8d17b1ebd,2026-06-01 18:00:00,,0,,,
108c2cb3-2cdd-4c18-86d0-e1a8d17b1ebd,2026-06-01 21:00:00,,0,,,
108c2cb3-2cdd-4c18-86d0-e1a8d17b1ebd,2026-06-02 09:00:00,,0,,,
108c2cb3-2cdd-4c18-86d0-e1a8d17b1ebd,2026-06-02 12:00:00,,0,,,
108c2cb3-2cdd-4c18-86d0-e1a8d17b1ebd,2026-06-02 15:00:00,,0,,,
108c2cb3-2cdd-4c18-86d0-e1a8d17b1ebd,2026-06-02 18:00:00,,0,,,
108c2cb3-2cdd-4c18-86d0-e1a8d17b1ebd,2026-06-02 21:00:00,,0,,,
108c2cb3-2cdd-4c18-86d0-e1a8d17b1ebd,2026-06-03 09:00:00,,0,,,
108c2cb3-2cdd-4c18-86d0-e1a8d17b1ebd,2026-06-03 12:00:00,,0,,,
108c2cb3-2cdd-4c18-86d0-e1a8d17b1ebd,2026-06-03 15:00:00,,0,,,
108c2cb3-2cdd-4c18-86d0-e1a8d17b1ebd,2026-06-03 18:00:00,,0,,,
108c2cb3-2cdd-4c18-86d0-e1a8d17b1ebd,2026-06-03 21:00:00,,0,,,
108c2cb3-2cdd-4c18-86d0-e1a8d17b1ebd,2026-06-04 09:00:00,,0,,,
108c2cb3-2cdd-4c18-86d0-e1a8d17b1ebd,2026-06-04 12:00:00,,0,,,
108c2cb3-2cdd-4c18-86d0-e1a8d17b1ebd,2026-06-04 15:00:00,,0,,,
108c2cb3-2cdd-4c18-86d0-e1a8d17b1ebd,2026-06-04 18:00:00,,0,,,
108c2cb3-2cdd-4c18-86d0-e1a8d17b1ebd,2026-06-04 21:00:00,,0,,,
108c2cb3-2cdd-4c18-86d0-e1a8d17b1ebd,2026-06-05 09:00:00,,0,,,
108c2cb3-2cdd-4c18-86d0-e1a8d17b1ebd,2026-06-05 12:00:00,,0,,,
108c2cb3-2cdd-4c18-86d0-e1a8d17b1ebd,2026-06-05 15:00:00,,0,,,
