scenario,arm,day,eligible_mean,eligible_ci,delivered_mean,delivered_ci,n,cross_rate,tie_rate,threshold_med,oracle_med,tracking_ratio_med,observed_mssd_med,n_eval
shift_down,emq_anchored,15,0.146,0.025380213767389023,0.07466666666666667,0.015665465059261446,1500,0.03925399644760213,0.02433392539964476,1.1835393770320208,0.6666666666666666,2.049149552575395,0.3333333333333333,5630
shift_down,emq_anchored,16,0.13,0.024925932887438634,0.059333333333333335,0.014060882753528132,1500,0.03416257883672039,0.019271198318149965,1.0933333333333337,0.6666666666666666,2.0,0.3333333333333333,5708
shift_down,emq_anchored,17,0.17266666666666666,0.0279817428877862,0.09266666666666666,0.017542431559454928,1500,0.04527180562838665,0.022898094738682047,1.057511790843272,0.6666666666666666,2.0,0.3333333333333333,5721
shift_down,emq_anchored,18,0.15133333333333332,0.025834618781134078,0.072,0.01705375506701388,1500,0.040600965837953855,0.025755678769450903,1.0166666666666666,0.6666666666666666,1.9337823065947044,0.3333333333333333,5591
shift_down,emq_anchored,19,0.178,0.02862148456797455,0.084,0.01731187976662373,1500,0.047695319451859765,0.01779676098949991,1.0,0.6666666666666666,1.868908144571102,0.3333333333333333,5619
shift_down,emq_anchored,20,0.18866666666666668,0.02921622009933426,0.09466666666666666,0.018418429291695775,1500,0.05095426719481455,0.024306805905653584,1.0,0.6666666666666666,1.8493307420704526,0.3333333333333333,5554
shift_down,emq_anchored,21,0.19533333333333333,0.031035559509586513,0.09866666666666667,0.01953658349382569,1500,0.05288633918967372,0.02456077447113661,1.0,0.6666666666666666,1.8033625276881837,0.3333333333333333,5578
shift_down,emq_anchored,22,0.18333333333333332,0.02912766660964961,0.09,0.01777130632343,1500,0.04958972529432751,0.022475918658580094,1.0,0.6666666666666666,1.7450000000000003,0.3333333333333333,5606
shift_down,emq_anchored,23,0.20933333333333334,0.030661774157011247,0.10133333333333333,0.018968634102443982,1500,0.05586194627290518,0.022949653086639387,1.0,0.6666666666666666,1.7,0.3333333333333333,5621
shift_down,emq_anchored,24,0.22533333333333333,0.031366028625185546,0.104,0.018841146046488757,1500,0.059706765589118534,0.025790496378731674,1.0,0.6666666666666666,1.676554413417949,0.3333333333333333,5661
shift_down,emq_anchored,25,0.24733333333333332,0.03421612054957285,0.124,0.02198638001591294,1500,0.06541564363381269,0.019642230796211857,1.0,0.6666666666666666,1.6588997155312435,0.3333333333333333,5702
shift_down,emq_anchored,26,0.25933333333333336,0.03408805215179319,0.12333333333333334,0.01939553870485353,1500,0.06850035038542397,0.019096005606166783,0.9933333333333334,0.6666666666666666,1.6374823898792767,0.3333333333333333,5708
shift_down,emq_anchored,27,0.258,0.035101334966539055,0.12,0.02035053978759362,1500,0.06781429316640585,0.02677795166058077,0.9571967911277196,0.6666666666666666,1.6190382596236257,0.3333333333333333,5751
shift_down,emq_anchored,28,0.24333333333333335,0.03276067416204075,0.12266666666666666,0.02080837021050861,1500,0.06480823863636363,0.020419034090909092,0.9466666666666669,0.6666666666666666,1.5950000000000002,0.3333333333333333,5632
shift_down,emq_anchored,29,0.2806666666666667,0.03519091033642253,0.134,0.021717812870174314,1500,0.07513831875780831,0.017847581652686063,0.9466666666666669,0.6666666666666666,1.5833333333333333,0.3333333333333333,5603
shift_down,emq_anchored,30,0.23333333333333334,0.03312759097965525,0.12333333333333334,0.02180093794798187,1500,0.06280021348514499,0.020992705924212773,0.9083333333333334,0.6666666666666666,1.5779082010650336,0.3333333333333333,5621
shift_down,emq_anchored,31,0.29133333333333333,0.0366848338344246,0.15466666666666667,0.024457746055382017,1500,0.07730234196161297,0.01901743264659271,0.8833333333333333,0.6666666666666666,1.5433333333333334,0.3333333333333333,5679
shift_down,emq_anchored,32,0.2773333333333333,0.036143907554929126,0.13333333333333333,0.021530851246695022,1500,0.07359383213597337,0.024356053968810232,0.8833333333333333,0.6666666666666666,1.525,0.3333333333333333,5707
shift_down,emq_anchored,33,0.2733333333333333,0.034974049233446776,0.14133333333333334,0.022565499944383574,1500,0.07286298205082638,0.01599431313310823,0.8833333333333333,0.6666666666666666,1.525,0.3333333333333333,5627
shift_down,emq_anchored,34,0.32466666666666666,0.04017904768266035,0.15866666666666668,0.025082656683965886,1500,0.0856744023730588,0.01570406560809632,0.8833333333333333,0.6666666666666666,1.525,0.3333333333333333,5731
shift_down,emq_decaying,0,0.242,0.02168191016844153,0.11333333333333333,0.016047754692089338,1500,0.3911637931034483,0.11530172413793104,0.8666666666666667,1.142374460701841,0.6091267372963316,0.6666666666666666,928
shift_down,emq_decaying,1,0.9153333333333333,0.05970250074280623,0.45866666666666667,0.03922259937097181,1500,0.2696126143663617,0.15203426124197003,1.0,1.1365717999508818,0.7577771521269608,0.6666666666666666,5137
shift_down,emq_decaying,2,0.87,0.059579358058008666,0.43066666666666664,0.03747053339621432,1500,0.23565170749150724,0.11371357053459681,1.0,1.139106658855358,0.9200000000000003,0.6666666666666666,5593
shift_down,emq_decaying,3,0.73,0.054955069848227574,0.358,0.03405381923633283,1500,0.19713518352730527,0.11638316920322292,1.0,1.1148644381551647,0.9666666666666671,0.6666666666666666,5585
shift_down,emq_decaying,4,0.68,0.05567704070717066,0.34933333333333333,0.03533891916692896,1500,0.1880232981434292,0.11539861667273389,1.0,1.115974550127919,0.9889992648718362,0.6666666666666666,5494
shift_down,emq_decaying,5,0.7246666666666667,0.05581323337808977,0.348,0.033741071577970204,1500,0.19482819695359546,0.10379029401346086,1.0,1.141773000416378,1.0,0.6666666666666666,5646
shift_down,emq_decaying,6,0.66,0.054969835300581846,0.32866666666666666,0.034008970207645775,1500,0.18176845943482225,0.10337283500455789,1.0,1.093397543185608,1.0,0.6666666666666666,5485
shift_down,emq_decaying,7,0.6506666666666666,0.05611336629736137,0.31933333333333336,0.03448470511377155,1500,0.17687074829931973,0.07357679914070892,1.0746651519994148,1.1246827451702615,1.0,0.6666666666666666,5586
shift_down,emq_decaying,8,0.7466666666666667,0.0572703817897712,0.35533333333333333,0.03506367365901977,1500,0.20077765995051255,0.060268646164722516,1.1396515497472894,1.1267003079373015,1.0,0.6666666666666666,5658
shift_down,emq_decaying,9,0.7353333333333333,0.05646209503727979,0.368,0.0362438553748764,1500,0.20159247195077815,0.05157437567861021,1.2113355216615782,1.1365717999508818,1.0,0.6666666666666666,5526
shift_down,emq_decaying,10,0.7146666666666667,0.05801351994330538,0.35933333333333334,0.03704705882933933,1500,0.19126162484646428,0.02456571328303211,1.2011269916242948,1.141773000416378,1.0,0.6666666666666666,5699
shift_down,emq_decaying,11,0.7273333333333334,0.05603003025508895,0.36333333333333334,0.03519440575892342,1500,0.19084763390535622,0.04662853180793899,1.1914115830684489,1.142342263524141,1.0,0.6666666666666666,5769
shift_down,emq_decaying,12,0.726,0.05649928184744737,0.368,0.036149453457543106,1500,0.18978354978354978,0.04155844155844156,1.1821654758363325,1.139106658855358,1.0,0.6666666666666666,5775
shift_down,emq_decaying,13,0.7233333333333334,0.056647221977467126,0.36866666666666664,0.03610839045322056,1500,0.1938434476693052,0.04643799472295514,1.1733660003993107,1.1292683147108535,1.0,0.6666666666666666,5685
shift_down,emq_decaying,14,0.242,0.03161875128991023,0.11666666666666667,0.019675401624894014,1500,0.06415694591728525,0.0303994344291269,1.1699561176375992,0.6666666666666666,2.158456431682771,0.3333333333333333,5658
shift_down,emq_decaying,15,0.14333333333333334,0.024944204522558192,0.07666666666666666,0.016439552327703603,1500,0.03854351687388988,0.02486678507992895,1.1413195202263977,0.6666666666666666,2.018918143535547,0.3333333333333333,5630
shift_down,emq_decaying,16,0.12933333333333333,0.024624551865207633,0.056,0.013284688563661887,1500,0.03398738612473721,0.019446391030133146,1.072780511319224,0.6666666666666666,2.0,0.3333333333333333,5708
shift_down,emq_decaying,17,0.22733333333333333,0.03397157313994378,0.10466666666666667,0.018876991037524785,1500,0.059954553399755285,0.009438909281594127,1.0284436519314382,0.6666666666666666,1.951745912035517,0.3333333333333333,5721
shift_down,emq_decaying,18,0.16066666666666668,0.02654027435324537,0.07933333333333334,0.01587789653478329,1500,0.04310499016276158,0.025755678769450903,1.0,0.6666666666666666,1.8652954943440925,0.3333333333333333,5591
shift_down,emq_decaying,19,0.188,0.029080723413830965,0.09866666666666667,0.018732986745571424,1500,0.05036483360028475,0.01779676098949991,1.0,0.6666666666666666,1.7898234973393756,0.3333333333333333,5619
shift_down,emq_decaying,20,0.198,0.030210584528725475,0.09933333333333333,0.01876952377857544,1500,0.053474972992437884,0.024306805905653584,1.0,0.6666666666666666,1.720658894117176,0.3333333333333333,5554
shift_down,emq_decaying,21,0.20933333333333334,0.03223722023090465,0.11266666666666666,0.020499406098811086,1500,0.05665112943707422,0.02456077447113661,1.0,0.6666666666666666,1.675,0.3333333333333333,5578
shift_down,emq_decaying,22,0.20333333333333334,0.03023289610373709,0.10066666666666667,0.019201478694325213,1500,0.054941134498751334,0.022832679272208348,0.9888968898815428,0.6666666666666666,1.610911086294764,0.3333333333333333,5606
shift_down,emq_decaying,23,0.236,0.032347973020046716,0.114,0.019801890166583753,1500,0.06297811777263831,0.022949653086639387,0.91326993732969,0.6666666666666666,1.5749877512667987,0.3333333333333333,5621
shift_down,emq_decaying,24,0.25733333333333336,0.033597092849797255,0.122,0.020445773079650224,1500,0.06836248012718601,0.025790496378731674,0.8677936582909614,0.6666666666666666,1.5168795014855458,0.3333333333333333,5661
shift_down,emq_decaying,25,0.28,0.03575827127904069,0.13866666666666666,0.021364521742753058,1500,0.07400911960715538,0.019642230796211857,0.8580782497351154,0.6666666666666666,1.495611422882761,0.3333333333333333,5702
shift_down,emq_decaying,26,0.30733333333333335,0.0363487147535565,0.152,0.02291511256767739,1500,0.08111422564821304,0.019446391030133146,0.8032907735439159,0.6666666666666666,1.4332656488185018,0.3333333333333333,5708
shift_down,emq_decaying,27,0.318,0.037777612326112424,0.16533333333333333,0.024278256447900576,1500,0.08381151104155798,0.02677795166058077,0.7966911669661496,0.6666666666666666,1.390073500898449,0.3333333333333333,5751
shift_down,emq_decaying,28,0.31066666666666665,0.0364404907332529,0.17,0.023515132548005722,1500,0.08274147727272728,0.020419034090909092,0.7904103533743125,0.6666666666666666,1.340295138446026,0.3333333333333333,5632
shift_down,emq_decaying,29,0.39866666666666667,0.0431857889912335,0.21733333333333332,0.027763216858512893,1500,0.10815634481527753,0.003926467963590933,0.7844329335219977,0.6666666666666666,1.3130901962722308,0.3333333333333333,5603
shift_down,emq_decaying,30,0.306,0.037714968097430114,0.168,0.0245813116341345,1500,0.0821917808219178,0.020992705924212773,0.7638005739737906,0.6666666666666666,1.2764580438741224,0.3333333333333333,5621
shift_down,emq_decaying,31,0.352,0.039907188246455644,0.17266666666666666,0.0248101448951648,1500,0.09332628983976052,0.01901743264659271,0.7448867094781205,0.6666666666666666,1.244528042809008,0.3333333333333333,5679
shift_down,emq_decaying,32,0.35533333333333333,0.039981256069361405,0.17066666666666666,0.024742221235062953,1500,0.09409497108813737,0.024356053968810232,0.7343408808593428,0.6666666666666666,1.2227252670988078,0.3333333333333333,5707
shift_down,emq_decaying,33,0.37466666666666665,0.04052939458643509,0.18133333333333335,0.02440739801645061,1500,0.09987559978674249,0.01599431313310823,0.731071888297639,0.6666666666666666,1.193215664892917,0.3333333333333333,5627
shift_down,emq_decaying,34,0.426,0.044148069421237605,0.22333333333333333,0.028702235459310877,1500,0.11254580352469028,0.01570406560809632,0.7279608039214377,0.6666666666666666,1.1838824117643134,0.3333333333333333,5731
shift_down,expanding,0,0.242,0.02168191016844153,0.11733333333333333,0.016291621900699844,1500,0.3911637931034483,0.11530172413793104,0.8666666666666667,1.142374460701841,0.6091267372963316,0.6666666666666666,928
shift_down,expanding,1,0.9153333333333333,0.05970250074280623,0.456,0.03784046890260422,1500,0.2696126143663617,0.15203426124197003,1.0,1.1365717999508818,0.7577771521269608,0.6666666666666666,5137
shift_down,expanding,2,0.87,0.059579358058008666,0.45,0.038625927638937345,1500,0.23565170749150724,0.11371357053459681,1.0,1.139106658855358,0.9200000000000003,0.6666666666666666,5593
shift_down,expanding,3,0.73,0.054955069848227574,0.36666666666666664,0.034590912937874606,1500,0.19713518352730527,0.11638316920322292,1.0,1.1148644381551647,0.9666666666666671,0.6666666666666666,5585
shift_down,expanding,4,0.68,0.05567704070717066,0.3233333333333333,0.03302040186674156,1500,0.1880232981434292,0.11539861667273389,1.0,1.115974550127919,0.9889992648718362,0.6666666666666666,5494
shift_down,expanding,5,0.7246666666666667,0.05581323337808977,0.37066666666666664,0.035265355759559115,1500,0.19482819695359546,0.10379029401346086,1.0,1.141773000416378,1.0,0.6666666666666666,5646
shift_down,expanding,6,0.66,0.054969835300581846,0.31466666666666665,0.03269003709267475,1500,0.18176845943482225,0.10337283500455789,1.0,1.093397543185608,1.0,0.6666666666666666,5485
shift_down,expanding,7,0.602,0.05346982086712443,0.318,0.033967415368655496,1500,0.16308628714643753,0.11242391693519513,1.0,1.1246827451702615,1.0,0.6666666666666666,5586
shift_down,expanding,8,0.6693333333333333,0.054051322693902164,0.346,0.03471645379897335,1500,0.17903852951572993,0.10975609756097561,1.0,1.1267003079373015,1.0,0.6666666666666666,5658
shift_down,expanding,9,0.6413333333333333,0.052431548690461176,0.30133333333333334,0.03238337612148054,1500,0.17517191458559536,0.10477741585233442,1.133333333333334,1.1365717999508818,1.0,0.6666666666666666,5526
shift_down,expanding,10,0.6093333333333333,0.053973508153154263,0.32133333333333336,0.033302069935842,1500,0.16178276890682575,0.10879101596771364,1.0,1.141773000416378,1.0,0.6666666666666666,5699
shift_down,expanding,11,0.6073333333333333,0.051654851666224924,0.31266666666666665,0.03255601843276446,1500,0.1592997053215462,0.11475125671693534,1.0,1.142342263524141,1.0,0.6666666666666666,5769
shift_down,expanding,12,0.6233333333333333,0.05316201648766778,0.292,0.03126418540498274,1500,0.1625974025974026,0.11341991341991342,1.0,1.139106658855358,1.0,0.6666666666666666,5775
shift_down,expanding,13,0.6086666666666667,0.05337216878709098,0.30133333333333334,0.03331950860124157,1500,0.16200527704485487,0.11310466138962182,1.0,1.1292683147108535,1.0,0.6666666666666666,5685
shift_down,expanding,14,0.188,0.02788095770795759,0.088,0.017652368850655197,1500,0.04984093319194061,0.06557087310003534,1.0,0.6666666666666666,2.0,0.3333333333333333,5658
shift_down,expanding,15,0.094,0.019898289669635933,0.04733333333333333,0.013047431695234906,1500,0.025044404973357016,0.06021314387211368,1.0,0.6666666666666666,2.0,0.3333333333333333,5630
shift_down,expanding,16,0.08466666666666667,0.019660807904554378,0.043333333333333335,0.01295175175013324,1500,0.02224947442186405,0.049754730203223546,1.0,0.6666666666666666,2.0,0.3333333333333333,5708
shift_down,expanding,17,0.10666666666666667,0.0212754094662805,0.051333333333333335,0.012743232115396326,1500,0.027967138612130748,0.06292606187729417,1.0,0.6666666666666666,2.0,0.3333333333333333,5721
shift_down,expanding,18,0.104,0.020491764744062314,0.051333333333333335,0.012876606630817343,1500,0.027901985333571813,0.06510463244500089,1.0,0.6666666666666666,2.0,0.3333333333333333,5591
shift_down,expanding,19,0.10666666666666667,0.020951728178031866,0.04733333333333333,0.011954045558650582,1500,0.028652785193094856,0.06389037195230468,1.0,0.6666666666666666,2.0,0.3333333333333333,5619
shift_down,expanding,20,0.11866666666666667,0.02377623769837784,0.04933333333333333,0.013223674010649625,1500,0.03204897371263954,0.0655383507382067,1.0,0.6666666666666666,2.0,0.3333333333333333,5554
shift_down,expanding,21,0.12466666666666666,0.024651526943054048,0.058,0.014195999060517633,1500,0.03370383650053783,0.06920043026174257,1.0,0.6666666666666666,1.933333333333335,0.3333333333333333,5578
shift_down,expanding,22,0.12333333333333334,0.024529801014186135,0.06466666666666666,0.015724791853087245,1500,0.033535497681056015,0.06831965750981092,1.0,0.6666666666666666,1.8381824672352698,0.3333333333333333,5606
shift_down,expanding,23,0.13,0.02380398271428631,0.06866666666666667,0.015239230002857075,1500,0.03469133606119908,0.07578722647215798,1.0,0.6666666666666666,1.7716127022975616,0.3333333333333333,5621
shift_down,expanding,24,0.138,0.024538529010598876,0.066,0.014464965159932185,1500,0.03656597774244833,0.07966790319731497,1.0,0.6666666666666666,1.7016150251826145,0.3333333333333333,5661
shift_down,expanding,25,0.15866666666666668,0.02798046063475433,0.08266666666666667,0.017129991812446316,1500,0.04209049456331112,0.08067344791301298,1.0,0.6666666666666666,1.6666666666666667,0.3333333333333333,5702
shift_down,expanding,26,0.166,0.027094124356578982,0.08866666666666667,0.01700275183071596,1500,0.04379817799579538,0.07743517869656623,1.0,0.6666666666666666,1.62959548580816,0.3333333333333333,5708
shift_down,expanding,27,0.16866666666666666,0.027860830509662888,0.08866666666666667,0.018262393225701442,1500,0.04399234915666841,0.09007129194922622,1.0,0.6666666666666666,1.5682165959486465,0.3333333333333333,5751
